# started on Sun Sep 20 00:45:34 2026

3287.67,msec,task-clock,0.32%,3287665151,100.00,1.002,CPUs utilized
2213,,page-faults,0.07%,3287665151,100.00,675.231,/sec
2213,,minor-faults,0.07%,3287665151,100.00,675.231,/sec
0,,major-faults,0.00%,3287665151,100.00,0.000,/sec
32,,context-switches,5.47%,3287665151,100.00,9.764,/sec
0,,cpu-migrations,0.00%,3287665151,100.00,0.000,/sec
7651653874,,cycles,0.31%,1642045067,49.93,2.335,GHz
20249161177,,instructions,0.03%,1973785953,60.02,2.66,insn per cycle
2601828395,,branches,0.09%,1977310881,60.13,793.870,M/sec
10043577,,branch-misses,1.11%,1977345257,60.13,0.38,of all branches
13460711,,cache-references,4.12%,1977367853,60.13,4.107,M/sec
5128,,cache-misses,85.70%,1976740521,60.11,0.044,of all cache refs
6567995493,,L1-dcache-loads,0.05%,1311199042,39.87,2.004,G/sec
187962089,,L1-dcache-load-misses,1.03%,1311164666,39.87,2.86,of all L1-dcache accesses
<not supported>,,LLC-loads,0.00%,0,100.00,,
<not supported>,,LLC-load-misses,0.00%,0,100.00,,
3270542899,,dTLB-loads,0.16%,1311142070,39.87,997.908,M/sec
349904,,dTLB-load-misses,6.59%,1311769402,39.89,0.01,of all dTLB cache accesses
