# started on Sat Sep 19 21:02:00 2026

3267.81,msec,task-clock,0.34%,3267812998,100.00,0.994,CPUs utilized
2204,,page-faults,0.05%,3267812998,100.00,671.612,/sec
2204,,minor-faults,0.05%,3267812998,100.00,671.612,/sec
0,,major-faults,0.00%,3267812998,100.00,0.000,/sec
33,,context-switches,5.34%,3267812998,100.00,10.056,/sec
0,,cpu-migrations,0.00%,3267812998,100.00,0.000,/sec
7603378676,,cycles,0.35%,1629850494,49.86,2.317,GHz
20211606877,,instructions,0.04%,1957693954,59.89,2.65,insn per cycle
2594501082,,branches,0.09%,1957545595,59.89,790.607,M/sec
10355380,,branch-misses,1.20%,1957601092,59.89,0.40,of all branches
9124830,,cache-references,4.62%,1959124113,59.94,2.781,M/sec
52394,,cache-misses,22.85%,1963400133,60.07,0.494,of all cache refs
6570653265,,L1-dcache-loads,0.05%,1311200068,40.11,2.002,G/sec
172643555,,L1-dcache-load-misses,2.07%,1311144571,40.11,2.63,of all L1-dcache accesses
<not supported>,,LLC-loads,0.00%,0,100.00,,
<not supported>,,LLC-load-misses,0.00%,0,100.00,,
3248880515,,dTLB-loads,0.19%,1309621550,40.06,990.012,M/sec
330927,,dTLB-load-misses,7.59%,1305345530,39.93,0.01,of all dTLB cache accesses
