 0.19%  ,python3.10d  ,[.] listiter_next.lto_priv.0
 0.19%  ,python3.10d  ,[.] lookdict_unicode
 0.19%  ,python3.10d  ,[.] lookup_maybe_method.lto_priv.0
 0.19%  ,python3.10d  ,[.] lookup_method.lto_priv.0
 0.19%  ,python3.10d  ,[.] math_1_to_whatever
 0.19%  ,python3.10d  ,[.] tupledealloc.lto_priv.0
 0.19%  ,python3.10d  ,[.] tuplesubscript.lto_priv.0
 0.19%  ,python3.10d  ,[.] 0x0000000000021100
 0.19%  ,[unknown]    ,[k] 0xffffffff94800225
 0.09%  ,libc.so.6    ,[.] __mbsrtowcs_l
 0.09%  ,libc.so.6    ,[.] __strlen_avx2
 0.09%  ,libc.so.6    ,[.] malloc_consolidate
 0.09%  ,python3.10d  ,[.] BaseException_init.lto_priv.0
 0.09%  ,python3.10d  ,[.] PyErr_Occurred
 0.09%  ,python3.10d  ,[.] PyIter_Next
 0.09%  ,python3.10d  ,[.] PyList_New
 0.09%  ,python3.10d  ,[.] PyMem_Free
 0.09%  ,python3.10d  ,[.] PyNumber_Negative
 0.09%  ,python3.10d  ,[.] PyObject_Free
 0.09%  ,python3.10d  ,[.] PyObject_GetIter
 0.09%  ,python3.10d  ,[.] PyObject_IsTrue
 0.09%  ,python3.10d  ,[.] PyObject_RichCompare
 0.09%  ,python3.10d  ,[.] PyThreadState_Get
 0.09%  ,python3.10d  ,[.] _PyDict_GetItemIdWithError
 0.09%  ,python3.10d  ,[.] _PyLong_Sign
 0.09%  ,python3.10d  ,[.] _PyMem_DebugFree
 0.09%  ,python3.10d  ,[.] _PyMem_DebugRawMalloc
 0.09%  ,python3.10d  ,[.] _PyMem_DebugRealloc
 0.09%  ,python3.10d  ,[.] _PyObject_Call
 0.09%  ,python3.10d  ,[.] _PyObject_Calloc
 0.09%  ,python3.10d  ,[.] _PyObject_GC_Alloc
 0.09%  ,python3.10d  ,[.] _PyObject_GenericGetAttrWithDict
 0.09%  ,python3.10d  ,[.] _PyObject_GetDictPtr
 0.09%  ,python3.10d  ,[.] _PyObject_IsFreed
 0.09%  ,python3.10d  ,[.] _PyPegen_is_memoized
 0.09%  ,python3.10d  ,[.] app1
 0.09%  ,python3.10d  ,[.] arena_map_get
